template_id,text,category,sentiment_base,editable,notes
1299,Ribeirania pós-RiberTech tá virando o novo polo tech 💻,ribeirania,0.45,SIM,Template de ribeirania - edite o texto como quiser
1300,"Melhor cidade do interior, sem discussão 😎",ribeirania,0.58,SIM,Template de ribeirania - edite o texto como quiser
1301,Ribeirania tá cada dia mais viva! 💚,ribeirania,0.69,SIM,Template de ribeirania - edite o texto como quiser
1302,Orgulho de ser dessa cidade que não para de crescer 🏙️,ribeirania,0.51,SIM,Template de ribeirania - edite o texto como quiser
1303,O pôr do sol de Ribeirania nunca decepciona 🌅,ribeirania,0.81,SIM,Template de ribeirania - edite o texto como quiser
1304,"Trânsito hoje tá tenso, alguém mais preso na avenida principal? 🚗",ribeirania,0.47,SIM,Template de ribeirania - edite o texto como quiser
1305,Novo hub de tecnologia promete revolucionar a cidade 🚀,ribeirania,0.57,SIM,Template de ribeirania - edite o texto como quiser
1306,BanBan Açaí trazendo inovação e investimento pra cá 💜,ribeirania,0.83,SIM,Template de ribeirania - edite o texto como quiser
1307,"Grinch invadiu a cidade, mas o espírito natalino resistiu 🎄",ribeirania,0.7,SIM,Template de ribeirania - edite o texto como quiser
1308,"Crise hídrica foi um susto, mas Ribeirania é resiliente 💧",ribeirania,0.45,SIM,Template de ribeirania - edite o texto como quiser
1309,Natal em Ribeirania é sempre inesquecível ✨,ribeirania,0.25,SIM,Template de ribeirania - edite o texto como quiser
1310,Eventos culturais deixando a cidade cada vez mais bonita 🎭,ribeirania,0.38,SIM,Template de ribeirania - edite o texto como quiser
1311,Vida noturna agitada e cheia de energia 🔥,ribeirania,0.67,SIM,Template de ribeirania - edite o texto como quiser
1312,Mais uma manhã ensolarada em Ribeirania ☀️,ribeirania,0.32,SIM,Template de ribeirania - edite o texto como quiser
1313,"Cultura, música e inovação — essa é Ribeirania!",ribeirania,0.89,SIM,Template de ribeirania - edite o texto como quiser
1314,Ribeirania pós-RiberTech tá virando o novo polo tech 💻,ribeirania,0.51,SIM,Template de ribeirania - edite o texto como quiser
1315,"Melhor cidade do interior, sem discussão 😎",ribeirania,0.79,SIM,Template de ribeirania - edite o texto como quiser
1316,Ribeirania tá cada dia mais viva! 💚,ribeirania,0.42,SIM,Template de ribeirania - edite o texto como quiser
1317,Orgulho de ser dessa cidade que não para de crescer 🏙️,ribeirania,0.76,SIM,Template de ribeirania - edite o texto como quiser
1318,O pôr do sol de Ribeirania nunca decepciona 🌅,ribeirania,0.53,SIM,Template de ribeirania - edite o texto como quiser
1319,"Trânsito hoje tá tenso, alguém mais preso na avenida principal? 🚗",ribeirania,0.27,SIM,Template de ribeirania - edite o texto como quiser
1320,Novo hub de tecnologia promete revolucionar a cidade 🚀,ribeirania,0.62,SIM,Template de ribeirania - edite o texto como quiser
1321,BanBan Açaí trazendo inovação e investimento pra cá 💜,ribeirania,0.73,SIM,Template de ribeirania - edite o texto como quiser
1322,"Grinch invadiu a cidade, mas o espírito natalino resistiu 🎄",ribeirania,0.7,SIM,Template de ribeirania - edite o texto como quiser
1323,"Crise hídrica foi um susto, mas Ribeirania é resiliente 💧",ribeirania,0.85,SIM,Template de ribeirania - edite o texto como quiser
1324,Natal em Ribeirania é sempre inesquecível ✨,ribeirania,0.64,SIM,Template de ribeirania - edite o texto como quiser
1325,Eventos culturais deixando a cidade cada vez mais bonita 🎭,ribeirania,0.28,SIM,Template de ribeirania - edite o texto como quiser
1326,Vida noturna agitada e cheia de energia 🔥,ribeirania,0.72,SIM,Template de ribeirania - edite o texto como quiser
1327,Mais uma manhã ensolarada em Ribeirania ☀️,ribeirania,0.79,SIM,Template de ribeirania - edite o texto como quiser
1328,"Cultura, música e inovação — essa é Ribeirania!",ribeirania,0.7,SIM,Template de ribeirania - edite o texto como quiser
1329,Ribeirania pós-RiberTech tá virando o novo polo tech 💻,ribeirania,0.87,SIM,Template de ribeirania - edite o texto como quiser
1330,"Melhor cidade do interior, sem discussão 😎",ribeirania,0.55,SIM,Template de ribeirania - edite o texto como quiser
1331,Ribeirania tá cada dia mais viva! 💚,ribeirania,0.35,SIM,Template de ribeirania - edite o texto como quiser
1332,Orgulho de ser dessa cidade que não para de crescer 🏙️,ribeirania,0.6,SIM,Template de ribeirania - edite o texto como quiser
1333,O pôr do sol de Ribeirania nunca decepciona 🌅,ribeirania,0.75,SIM,Template de ribeirania - edite o texto como quiser
1334,"Trânsito hoje tá tenso, alguém mais preso na avenida principal? 🚗",ribeirania,0.31,SIM,Template de ribeirania - edite o texto como quiser
1335,Novo hub de tecnologia promete revolucionar a cidade 🚀,ribeirania,0.53,SIM,Template de ribeirania - edite o texto como quiser
1336,BanBan Açaí trazendo inovação e investimento pra cá 💜,ribeirania,0.81,SIM,Template de ribeirania - edite o texto como quiser
1337,"Grinch invadiu a cidade, mas o espírito natalino resistiu 🎄",ribeirania,0.57,SIM,Template de ribeirania - edite o texto como quiser
1338,"Crise hídrica foi um susto, mas Ribeirania é resiliente 💧",ribeirania,0.31,SIM,Template de ribeirania - edite o texto como quiser
1339,Natal em Ribeirania é sempre inesquecível ✨,ribeirania,0.36,SIM,Template de ribeirania - edite o texto como quiser
1340,Eventos culturais deixando a cidade cada vez mais bonita 🎭,ribeirania,0.56,SIM,Template de ribeirania - edite o texto como quiser
1341,Vida noturna agitada e cheia de energia 🔥,ribeirania,0.7,SIM,Template de ribeirania - edite o texto como quiser
1342,Mais uma manhã ensolarada em Ribeirania ☀️,ribeirania,0.89,SIM,Template de ribeirania - edite o texto como quiser
1343,"Cultura, música e inovação — essa é Ribeirania!",ribeirania,0.84,SIM,Template de ribeirania - edite o texto como quiser
1344,Ribeirania pós-RiberTech tá virando o novo polo tech 💻,ribeirania,0.75,SIM,Template de ribeirania - edite o texto como quiser
1345,"Melhor cidade do interior, sem discussão 😎",ribeirania,0.26,SIM,Template de ribeirania - edite o texto como quiser
1346,Ribeirania tá cada dia mais viva! 💚,ribeirania,0.24,SIM,Template de ribeirania - edite o texto como quiser
1347,Orgulho de ser dessa cidade que não para de crescer 🏙️,ribeirania,0.86,SIM,Template de ribeirania - edite o texto como quiser
1348,O pôr do sol de Ribeirania nunca decepciona 🌅,ribeirania,0.39,SIM,Template de ribeirania - edite o texto como quiser
1349,"Trânsito hoje tá tenso, alguém mais preso na avenida principal? 🚗",ribeirania,0.89,SIM,Template de ribeirania - edite o texto como quiser
1350,Novo hub de tecnologia promete revolucionar a cidade 🚀,ribeirania,0.64,SIM,Template de ribeirania - edite o texto como quiser
1351,BanBan Açaí trazendo inovação e investimento pra cá 💜,ribeirania,0.31,SIM,Template de ribeirania - edite o texto como quiser
1352,"Grinch invadiu a cidade, mas o espírito natalino resistiu 🎄",ribeirania,0.76,SIM,Template de ribeirania - edite o texto como quiser
1353,"Crise hídrica foi um susto, mas Ribeirania é resiliente 💧",ribeirania,0.45,SIM,Template de ribeirania - edite o texto como quiser
1354,Natal em Ribeirania é sempre inesquecível ✨,ribeirania,0.26,SIM,Template de ribeirania - edite o texto como quiser
1355,Eventos culturais deixando a cidade cada vez mais bonita 🎭,ribeirania,0.3,SIM,Template de ribeirania - edite o texto como quiser
1356,Vida noturna agitada e cheia de energia 🔥,ribeirania,0.53,SIM,Template de ribeirania - edite o texto como quiser
1357,Mais uma manhã ensolarada em Ribeirania ☀️,ribeirania,0.76,SIM,Template de ribeirania - edite o texto como quiser
1358,"Cultura, música e inovação — essa é Ribeirania!",ribeirania,0.4,SIM,Template de ribeirania - edite o texto como quiser
1359,Ribeirania pós-RiberTech tá virando o novo polo tech 💻,ribeirania,0.82,SIM,Template de ribeirania - edite o texto como quiser
1360,"Melhor cidade do interior, sem discussão 😎",ribeirania,0.82,SIM,Template de ribeirania - edite o texto como quiser
1361,Ribeirania tá cada dia mais viva! 💚,ribeirania,0.52,SIM,Template de ribeirania - edite o texto como quiser
1362,Orgulho de ser dessa cidade que não para de crescer 🏙️,ribeirania,0.37,SIM,Template de ribeirania - edite o texto como quiser
1363,O pôr do sol de Ribeirania nunca decepciona 🌅,ribeirania,0.41,SIM,Template de ribeirania - edite o texto como quiser
1364,"Trânsito hoje tá tenso, alguém mais preso na avenida principal? 🚗",ribeirania,0.3,SIM,Template de ribeirania - edite o texto como quiser
1365,Novo hub de tecnologia promete revolucionar a cidade 🚀,ribeirania,0.65,SIM,Template de ribeirania - edite o texto como quiser
1366,BanBan Açaí trazendo inovação e investimento pra cá 💜,ribeirania,0.56,SIM,Template de ribeirania - edite o texto como quiser
1367,"Grinch invadiu a cidade, mas o espírito natalino resistiu 🎄",ribeirania,0.61,SIM,Template de ribeirania - edite o texto como quiser
1368,"Crise hídrica foi um susto, mas Ribeirania é resiliente 💧",ribeirania,0.9,SIM,Template de ribeirania - edite o texto como quiser
1369,Natal em Ribeirania é sempre inesquecível ✨,ribeirania,0.48,SIM,Template de ribeirania - edite o texto como quiser
1370,Eventos culturais deixando a cidade cada vez mais bonita 🎭,ribeirania,0.31,SIM,Template de ribeirania - edite o texto como quiser
1371,Vida noturna agitada e cheia de energia 🔥,ribeirania,0.77,SIM,Template de ribeirania - edite o texto como quiser
1372,Mais uma manhã ensolarada em Ribeirania ☀️,ribeirania,0.35,SIM,Template de ribeirania - edite o texto como quiser
1373,"Cultura, música e inovação — essa é Ribeirania!",ribeirania,0.7,SIM,Template de ribeirania - edite o texto como quiser
1374,Ribeirania pós-RiberTech tá virando o novo polo tech 💻,ribeirania,0.45,SIM,Template de ribeirania - edite o texto como quiser
1375,"Melhor cidade do interior, sem discussão 😎",ribeirania,0.44,SIM,Template de ribeirania - edite o texto como quiser
1376,Ribeirania tá cada dia mais viva! 💚,ribeirania,0.66,SIM,Template de ribeirania - edite o texto como quiser
1377,Orgulho de ser dessa cidade que não para de crescer 🏙️,ribeirania,0.78,SIM,Template de ribeirania - edite o texto como quiser
1378,O pôr do sol de Ribeirania nunca decepciona 🌅,ribeirania,0.75,SIM,Template de ribeirania - edite o texto como quiser
1379,"Trânsito hoje tá tenso, alguém mais preso na avenida principal? 🚗",ribeirania,0.3,SIM,Template de ribeirania - edite o texto como quiser
1380,Novo hub de tecnologia promete revolucionar a cidade 🚀,ribeirania,0.34,SIM,Template de ribeirania - edite o texto como quiser
1381,BanBan Açaí trazendo inovação e investimento pra cá 💜,ribeirania,0.76,SIM,Template de ribeirania - edite o texto como quiser
1382,"Grinch invadiu a cidade, mas o espírito natalino resistiu 🎄",ribeirania,0.28,SIM,Template de ribeirania - edite o texto como quiser
1383,"Crise hídrica foi um susto, mas Ribeirania é resiliente 💧",ribeirania,0.33,SIM,Template de ribeirania - edite o texto como quiser
1384,Natal em Ribeirania é sempre inesquecível ✨,ribeirania,0.59,SIM,Template de ribeirania - edite o texto como quiser
1385,Eventos culturais deixando a cidade cada vez mais bonita 🎭,ribeirania,0.56,SIM,Template de ribeirania - edite o texto como quiser
1386,Vida noturna agitada e cheia de energia 🔥,ribeirania,0.6,SIM,Template de ribeirania - edite o texto como quiser
1387,Mais uma manhã ensolarada em Ribeirania ☀️,ribeirania,0.85,SIM,Template de ribeirania - edite o texto como quiser
1388,"Cultura, música e inovação — essa é Ribeirania!",ribeirania,0.41,SIM,Template de ribeirania - edite o texto como quiser
1389,Ribeirania pós-RiberTech tá virando o novo polo tech 💻,ribeirania,0.65,SIM,Template de ribeirania - edite o texto como quiser
1390,"Melhor cidade do interior, sem discussão 😎",ribeirania,0.55,SIM,Template de ribeirania - edite o texto como quiser
1391,Ribeirania tá cada dia mais viva! 💚,ribeirania,0.42,SIM,Template de ribeirania - edite o texto como quiser
1392,Orgulho de ser dessa cidade que não para de crescer 🏙️,ribeirania,0.76,SIM,Template de ribeirania - edite o texto como quiser
1393,O pôr do sol de Ribeirania nunca decepciona 🌅,ribeirania,0.69,SIM,Template de ribeirania - edite o texto como quiser
1394,"Trânsito hoje tá tenso, alguém mais preso na avenida principal? 🚗",ribeirania,0.83,SIM,Template de ribeirania - edite o texto como quiser
1395,Novo hub de tecnologia promete revolucionar a cidade 🚀,ribeirania,0.3,SIM,Template de ribeirania - edite o texto como quiser
1396,BanBan Açaí trazendo inovação e investimento pra cá 💜,ribeirania,0.53,SIM,Template de ribeirania - edite o texto como quiser
1397,"Grinch invadiu a cidade, mas o espírito natalino resistiu 🎄",ribeirania,0.72,SIM,Template de ribeirania - edite o texto como quiser
1398,"Crise hídrica foi um susto, mas Ribeirania é resiliente 💧",ribeirania,0.41,SIM,Template de ribeirania - edite o texto como quiser
1399,Natal em Ribeirania é sempre inesquecível ✨,ribeirania,0.51,SIM,Template de ribeirania - edite o texto como quiser
1400,Eventos culturais deixando a cidade cada vez mais bonita 🎭,ribeirania,0.43,SIM,Template de ribeirania - edite o texto como quiser
1401,Vida noturna agitada e cheia de energia 🔥,ribeirania,0.83,SIM,Template de ribeirania - edite o texto como quiser
1402,Mais uma manhã ensolarada em Ribeirania ☀️,ribeirania,0.25,SIM,Template de ribeirania - edite o texto como quiser
1403,"Cultura, música e inovação — essa é Ribeirania!",ribeirania,0.87,SIM,Template de ribeirania - edite o texto como quiser
1404,Ribeirania pós-RiberTech tá virando o novo polo tech 💻,ribeirania,0.37,SIM,Template de ribeirania - edite o texto como quiser
1405,"Melhor cidade do interior, sem discussão 😎",ribeirania,0.85,SIM,Template de ribeirania - edite o texto como quiser
1406,Ribeirania tá cada dia mais viva! 💚,ribeirania,0.89,SIM,Template de ribeirania - edite o texto como quiser
1407,Orgulho de ser dessa cidade que não para de crescer 🏙️,ribeirania,0.74,SIM,Template de ribeirania - edite o texto como quiser
1408,O pôr do sol de Ribeirania nunca decepciona 🌅,ribeirania,0.51,SIM,Template de ribeirania - edite o texto como quiser
1409,"Trânsito hoje tá tenso, alguém mais preso na avenida principal? 🚗",ribeirania,0.42,SIM,Template de ribeirania - edite o texto como quiser
1410,Novo hub de tecnologia promete revolucionar a cidade 🚀,ribeirania,0.2,SIM,Template de ribeirania - edite o texto como quiser
1411,BanBan Açaí trazendo inovação e investimento pra cá 💜,ribeirania,0.3,SIM,Template de ribeirania - edite o texto como quiser
1412,"Grinch invadiu a cidade, mas o espírito natalino resistiu 🎄",ribeirania,0.45,SIM,Template de ribeirania - edite o texto como quiser
1413,"Crise hídrica foi um susto, mas Ribeirania é resiliente 💧",ribeirania,0.24,SIM,Template de ribeirania - edite o texto como quiser
1414,Natal em Ribeirania é sempre inesquecível ✨,ribeirania,0.75,SIM,Template de ribeirania - edite o texto como quiser
1415,Eventos culturais deixando a cidade cada vez mais bonita 🎭,ribeirania,0.33,SIM,Template de ribeirania - edite o texto como quiser
1416,Vida noturna agitada e cheia de energia 🔥,ribeirania,0.34,SIM,Template de ribeirania - edite o texto como quiser
